ID,All_fragments,All_fragments_h,Counts
BIOFACQUIM_All_frag_1,*O,O,55
BIOFACQUIM_All_frag_2,*C(C)=O,CC=O,53
BIOFACQUIM_All_frag_3,*OC,CO,37
BIOFACQUIM_All_frag_4,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,21
BIOFACQUIM_All_frag_5,*CC(*)=O,CC=O,20
BIOFACQUIM_All_frag_6,*C(=O)C(C)=CC,CC=C(C)C=O,19
BIOFACQUIM_All_frag_7,*c1ccc(O)c(O)c1,Oc1ccccc1O,18
BIOFACQUIM_All_frag_8,*C(=O)C(C)C,CC(C)C=O,13
BIOFACQUIM_All_frag_9,*c1ccc(O)cc1,Oc1ccccc1,12
BIOFACQUIM_All_frag_10,*C(C)C,CCC,11
BIOFACQUIM_All_frag_11,*c1cc(=O)c2c(O)cc(O)cc2o1,O=c1ccoc2cc(O)cc(O)c12,7
BIOFACQUIM_All_frag_12,*Cc1ccc(O)cc1,Cc1ccc(O)cc1,7
BIOFACQUIM_All_frag_13,*C(=O)C=Cc1ccc(O)cc1,O=CC=Cc1ccc(O)cc1,6
BIOFACQUIM_All_frag_14,*Cc1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,6
BIOFACQUIM_All_frag_15,*c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6
BIOFACQUIM_All_frag_16,*c1oc2cc(O)cc(O)c2c(=O)c1*,O=c1ccoc2cc(O)cc(O)c12,6
BIOFACQUIM_All_frag_17,*CCO,CCO,6
BIOFACQUIM_All_frag_18,*C(=O)C=Cc1ccc(O)c(O)c1,O=CC=Cc1ccc(O)c(O)c1,6
BIOFACQUIM_All_frag_19,*Cc1ccccc1,Cc1ccccc1,6
BIOFACQUIM_All_frag_20,*c1ccc(OC)cc1,COc1ccccc1,5
BIOFACQUIM_All_frag_21,*c1ccccc1,c1ccccc1,5
BIOFACQUIM_All_frag_22,*c1cc(OC)cc2oc(=O)cc(-c3ccc(O)c(O)c3)c12,COc1ccc2c(-c3ccc(O)c(O)c3)cc(=O)oc2c1,4
BIOFACQUIM_All_frag_23,*C[C](CCCC)O*,CCCC[C](C)O,4
BIOFACQUIM_All_frag_24,*C(=O)C(*)C,CCC=O,4
BIOFACQUIM_All_frag_25,*c1cc(OC)cc2oc(=O)cc(*)c12,COc1ccc2ccc(=O)oc2c1,4
BIOFACQUIM_All_frag_26,*C(=O)C(O)Cc1ccccc1,O=CC(O)Cc1ccccc1,4
BIOFACQUIM_All_frag_27,*C[C](*)CCCC,C[CH]CCCC,4
BIOFACQUIM_All_frag_28,*C[C](CCCC)OC(C)=O,CCCC[C](C)OC(C)=O,4
BIOFACQUIM_All_frag_29,*C(C)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,CCC(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,4
BIOFACQUIM_All_frag_30,*c1ccc(O)c(OC)c1,COc1ccccc1O,4
BIOFACQUIM_All_frag_31,*CCCC,CCCC,4
BIOFACQUIM_All_frag_32,*CC(=O)O[C@@H](C)[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,CC(=O)O[C@@H](C)[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,4
BIOFACQUIM_All_frag_33,*Cc1ccc(OC)cc1,COc1ccc(C)cc1,4
BIOFACQUIM_All_frag_34,*O[C@@H](C)[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,C[C@H](O)[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,4
BIOFACQUIM_All_frag_35,*[C@@H](C)[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,CC[C@@H]1CC[C@H]([C@H](O)[C@H]2C=CCC(=O)O2)O1,4
BIOFACQUIM_All_frag_36,*C(=O)CC(C)C,CC(C)CC=O,4
BIOFACQUIM_All_frag_37,*C(C)C(=O)O,CCC(=O)O,4
BIOFACQUIM_All_frag_38,*c1oc2cc(O)cc(O)c2c(=O)c1O,O=c1c(O)coc2cc(O)cc(O)c12,4
BIOFACQUIM_All_frag_39,*OC(C)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,CC(O)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,4
BIOFACQUIM_All_frag_40,*CC(=O)O,CC(=O)O,4
BIOFACQUIM_All_frag_41,*OCc1ccccc1,OCc1ccccc1,4
BIOFACQUIM_All_frag_42,*CC(=O)OC(C)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,CC(=O)OC(C)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,4
BIOFACQUIM_All_frag_43,*O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1*,CC1(C)C[C@H](O)c2c(ccc3ccc(=O)oc23)O1,3
BIOFACQUIM_All_frag_44,*c1cc(O)cc2oc(=O)cc(-c3ccc(O)c(O)c3)c12,O=c1cc(-c2ccc(O)c(O)c2)c2ccc(O)cc2o1,3
BIOFACQUIM_All_frag_45,*CC=C(C)C,CC=C(C)C,3
BIOFACQUIM_All_frag_46,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,3
BIOFACQUIM_All_frag_47,*[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O,CC(=O)O[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,3
BIOFACQUIM_All_frag_48,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,3
BIOFACQUIM_All_frag_49,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,CC1(C)[C@H](O)[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,3
BIOFACQUIM_All_frag_50,*Cc1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,3
BIOFACQUIM_All_frag_51,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@]2(O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC1(C)C[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,3
BIOFACQUIM_All_frag_52,*[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1*,CC1(C)CCc2c(ccc3ccc(=O)oc23)O1,3
BIOFACQUIM_All_frag_53,*C(=O)c1ccccc1,O=Cc1ccccc1,3
BIOFACQUIM_All_frag_54,*O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O,CC(=O)O[C@@H]1[C@H](O)c2c(ccc3ccc(=O)oc23)OC1(C)C,3
BIOFACQUIM_All_frag_55,*c1cc(=O)c2c(O)c(*)c(O)cc2o1,O=c1ccoc2cc(O)cc(O)c12,3
BIOFACQUIM_All_frag_56,*c1cc(O)cc2oc(=O)cc(*)c12,O=c1ccc2ccc(O)cc2o1,3
BIOFACQUIM_All_frag_57,*c1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3
BIOFACQUIM_All_frag_58,*CCCCCC,CCCCCC,3
BIOFACQUIM_All_frag_59,*c1oc2cc(OC)cc(O)c2c(=O)c1OC,COc1cc(O)c2c(=O)c(OC)coc2c1,3
BIOFACQUIM_All_frag_60,*C(=O)c1c(C)cc(O)c(C)c1O,Cc1cc(O)c(C)c(O)c1C=O,3
BIOFACQUIM_All_frag_61,*[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,O[C@H]1[C@H](O)COC[C@@H]1O,3
BIOFACQUIM_All_frag_62,*C(=O)c1c(OC)cccc1OC,COc1cccc(OC)c1C=O,3
BIOFACQUIM_All_frag_63,*C[C@H]1O[C@@H](*)[C@H](O)[C@@H](O)[C@@H]1O,C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,3
BIOFACQUIM_All_frag_64,*O[C@@H]1[C@H](*)c2c(ccc3ccc(=O)oc23)OC1(C)C,CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@H]1O,3
BIOFACQUIM_All_frag_65,*CC(C)=O,CC(C)=O,3
BIOFACQUIM_All_frag_66,*O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1O*,CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](O)[C@H]1O,3
BIOFACQUIM_All_frag_67,*C(=O)c1c(O)cccc1OC,COc1cccc(O)c1C=O,3
BIOFACQUIM_All_frag_68,*C(=O)c1c(C)cc(O)cc1O,Cc1cc(O)cc(O)c1C=O,3
BIOFACQUIM_All_frag_69,*c1cc(=O)c2c(O)c(O)c(OC)cc2o1,COc1cc2occc(=O)c2c(O)c1O,3
BIOFACQUIM_All_frag_70,*c1ccc(OC)c(OC)c1,COc1ccccc1OC,3
BIOFACQUIM_All_frag_71,*c1coc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,CC1(C)C=Cc2c(cc(O)c3c(=O)ccoc23)O1,2
BIOFACQUIM_All_frag_72,*O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1*,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)C[C@@H](O)[C@@H]12,2
BIOFACQUIM_All_frag_73,*C(=O)C[C@@H](C)CC[C@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@@]21C,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC[C@H](C)CC=O,2
BIOFACQUIM_All_frag_74,*c1cc(C)ccc1C(C)C,Cc1ccc(C(C)C)cc1,2
BIOFACQUIM_All_frag_75,*Oc1cc(C)ccc1C(C)C,Cc1ccc(C(C)C)c(O)c1,2
BIOFACQUIM_All_frag_76,*c1cc2c(cc1O)OC(C)(C)CC2,CC1(C)CCc2ccc(O)cc2O1,2
BIOFACQUIM_All_frag_77,*[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,C[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O,2
BIOFACQUIM_All_frag_78,*OCc1cccc(OC)c1,COc1cccc(CO)c1,2
BIOFACQUIM_All_frag_79,*Cc1cccc(OC)c1,COc1cccc(C)c1,2
BIOFACQUIM_All_frag_80,*C(=O)c1ccccc1O,O=Cc1ccccc1O,2
BIOFACQUIM_All_frag_81,*C[C@H]1O[C@@H](Oc2cc(OC)cc3oc(=O)cc(-c4ccc(O)c(O)c4)c23)[C@H](O)[C@@H](O)[C@@H]1O,COc1cc(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)c2c(-c3ccc(O)c(O)c3)cc(=O)oc2c1,2
BIOFACQUIM_All_frag_82,*C[C@H]1O[C@@H](Oc2cc(OC)cc3oc(=O)cc(*)c23)[C@H](O)[C@@H](O)[C@@H]1O,COc1cc(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)c2ccc(=O)oc2c1,2
BIOFACQUIM_All_frag_83,*C(=O)C(C[C@@]1(C(C)(C)C=C)C(=O)Nc2c(O)cccc21)NC(=O)C(O)Cc1ccccc1,C=CC(C)(C)[C@]1(CC(C=O)NC(=O)C(O)Cc2ccccc2)C(=O)Nc2c(O)cccc21,2
BIOFACQUIM_All_frag_84,*C[C@H](C)C(C)C,CC(C)C(C)C,2
BIOFACQUIM_All_frag_85,*C[C@]1OC(=O)C=C[C@@]1*,C[C]1[CH]C=CC(=O)O1,2
BIOFACQUIM_All_frag_86,*C[C@]1OC(=O)C=C[C@@]1O*,C[C@]1OC(=O)C=C[C@@]1O,2
BIOFACQUIM_All_frag_87,*C[C@]1OC(=O)C=C[C@@]1OC(C)=O,CC(=O)O[C@]1C=CC(=O)O[C@@]1C,2
BIOFACQUIM_All_frag_88,*Oc1c(C)c(C)c(C(*)=O)c(OC)c1C,COc1c(C)c(O)c(C)c(C)c1C=O,2
BIOFACQUIM_All_frag_89,*NC(C[C@@]1(C(C)(C)C=C)C(=O)Nc2c(O)cccc21)C(*)=O,C=CC(C)(C)[C@]1(CC(N)C=O)C(=O)Nc2c(O)cccc21,2
BIOFACQUIM_All_frag_90,*C(=O)c1c(C)c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c1OC,COc1c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C=O,2
BIOFACQUIM_All_frag_91,*C(=O)c1c(C)c(C)c(*)c(C)c1OC,COc1c(C)cc(C)c(C)c1C=O,2
BIOFACQUIM_All_frag_92,*c1c(C)c(C)c(C(=O)O)c(O)c1C,Cc1cc(C)c(O)c(C(=O)O)c1C,2
BIOFACQUIM_All_frag_93,*Oc1c(C)c(C)c(C(=O)O)c(O)c1C,Cc1c(C)c(C(=O)O)c(O)c(C)c1O,2
BIOFACQUIM_All_frag_94,*Oc1c(C)c(C)c(C(*)=O)c(O)c1C,Cc1c(C)c(C=O)c(O)c(C)c1O,2
BIOFACQUIM_All_frag_95,*C1OC(CO)C(O)C(O)C1O,OCC1OCC(O)C(O)C1O,2
BIOFACQUIM_All_frag_96,*C(=O)c1c(C)c(C)c(*)c(C)c1O,Cc1cc(C)c(O)c(C=O)c1C,2
BIOFACQUIM_All_frag_97,*OCC(O)(COC(=O)C(C)=CC)c1ccc(C)cc1O,CC=C(C)C(=O)OCC(O)(CO)c1ccc(C)cc1O,2
BIOFACQUIM_All_frag_98,*O[C@@H]1[C@@H](*)[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@]1(C)O,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@H](O)C[C@@H]12,2
BIOFACQUIM_All_frag_99,*O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1O*,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@H](O)[C@@H](O)[C@@H]12,2
BIOFACQUIM_All_frag_100,*O[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CC[C@H](C)C(=C)C)CC[C@@]2(C)C4CCC3C1(C)C,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,2
BIOFACQUIM_All_frag_101,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O*)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_102,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,CC1(C)[C@H](O)[C@@]2(O)C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]42)[C@H]1CC=O,2
BIOFACQUIM_All_frag_103,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,2
BIOFACQUIM_All_frag_104,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,2
BIOFACQUIM_All_frag_105,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@]2(*)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC1(C)C[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,2
BIOFACQUIM_All_frag_106,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@]2(OC(C)=O)C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC(=O)O[C@@]12C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C1=O)[C@@H](CC=O)C(C)(C)C2,2
BIOFACQUIM_All_frag_107,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(*)=O)C(C)(C)[C@@H]2*,CC1(C)C[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,2
BIOFACQUIM_All_frag_108,*[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,O[C@@H]1[C@@H](O)[C@H](OC[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)OC[C@H]1O,2
BIOFACQUIM_All_frag_109,*O[C@@]12C=C3C(CC[C@]4(C)C3CC(=O)O[C@H]4c3ccoc3)[C@@](C)(C1=O)[C@@H](CC(=O)OC)C(C)(C)[C@@H]2*,COC(=O)C[C@H]1C(C)(C)C[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_110,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(*)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,CC1(C)[C@H](O)[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,2
BIOFACQUIM_All_frag_111,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(O*)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,CC1(C)[C@H](O)[C@]2(O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)[C@H]1CC=O,2
BIOFACQUIM_All_frag_112,*O[C@H]1C(C)(C)[C@H](CC(*)=O)[C@]2(C)C(=O)[C@@]1(OC(C)=O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,CC(=O)O[C@@]12C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@](C)(C1=O)[C@@H](CC=O)C(C)(C)[C@@H]2O,2
BIOFACQUIM_All_frag_113,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(*)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_114,*O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(OC(C)=O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)[C@H](O)[C@]2(OC(C)=O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_115,*O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1OC(C)=O,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@H](OC(C)=O)[C@@H](O)[C@@H]12,2
BIOFACQUIM_All_frag_116,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(*)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@@H]2C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_117,*[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(OC(C)=O)C=C1C2CC[C@]2(C)C1CC(=O)O[C@H]2c1ccoc1,COC(=O)C[C@H]1C(C)(C)C[C@]2(OC(C)=O)C=C3C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,2
BIOFACQUIM_All_frag_118,*C(=O)/C=C/c1ccc(OC)cc1,COc1ccc(/C=C/C=O)cc1,2
BIOFACQUIM_All_frag_119,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,2
BIOFACQUIM_All_frag_120,*C(=O)C(C(C)C)N(C)C,CC(C)C(C=O)N(C)C,2
BIOFACQUIM_All_frag_121,*[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,Cc1coc2c1C[C@@]1(C)C(=CCC[C@@H]1C)C2=O,2
BIOFACQUIM_All_frag_122,*O[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,Cc1coc2c1[C@H](O)[C@@]1(C)C(=CCC[C@@H]1C)C2=O,2
BIOFACQUIM_All_frag_123,*c1c2ccoc2cc2oc(=O)ccc12,O=c1ccc2cc3ccoc3cc2o1,2
BIOFACQUIM_All_frag_124,*Cc1ccc(O)c(OC)c1,COc1cc(C)ccc1O,2
BIOFACQUIM_All_frag_125,*c1cc(=O)c2c(O)cc(OC)cc2o1,COc1cc(O)c2c(=O)ccoc2c1,2
BIOFACQUIM_All_frag_126,*[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1OC(C)=O,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@H](OC(C)=O)C[C@@H]12,2
BIOFACQUIM_All_frag_127,*[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@@H]1*,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)CC[C@@H]12,2
BIOFACQUIM_All_frag_128,*C[C]1C=CCC(=O)O1,C[C]1C=CCC(=O)O1,2
BIOFACQUIM_All_frag_129,*C(=O)C[C@H]1C(C)(C)[C@H](*)[C@@]2(O)C(=O)[C@]1(C)C1CC[C@]3(C)C(CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@@H]32,CC1(C)C[C@@]2(O)C(=O)[C@](C)(C3CC[C@]4(C)C(CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@@H]42)[C@H]1CC=O,2
BIOFACQUIM_All_frag_130,*[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CC[C@H](C)C(=C)C)CC[C@@]2(C)C4CCC3C1(C)C,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)CCC[C@@]45C[C@@]35CC[C@]12C,2
BIOFACQUIM_All_frag_131,*c1cc(=O)c2c(O)c(OC)c(O)cc2o1,COc1c(O)cc2occc(=O)c2c1O,2
BIOFACQUIM_All_frag_132,*Oc1ccc(C(*)C=C)cc1OC,C=CCc1ccc(O)c(OC)c1,2
BIOFACQUIM_All_frag_133,*OC(C=C)c1ccc(OC(=O)C(C)C)c(OC)c1,C=CC(O)c1ccc(OC(=O)C(C)C)c(OC)c1,2
BIOFACQUIM_All_frag_134,*OC(C=C)c1ccc(*)c(OC)c1,C=CC(O)c1cccc(OC)c1,2
BIOFACQUIM_All_frag_135,*C(C=C)c1ccc(OC(=O)C(C)C)c(OC)c1,C=CCc1ccc(OC(=O)C(C)C)c(OC)c1,2
BIOFACQUIM_All_frag_136,*c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,2
BIOFACQUIM_All_frag_137,*C(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC=O,2
BIOFACQUIM_All_frag_138,*O[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@H]1O,2
BIOFACQUIM_All_frag_139,*[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,CC1(C)CCc2c(ccc3ccc(=O)oc23)O1,2
BIOFACQUIM_All_frag_140,*C(=O)C1(O)C[C@@H](*)C(O)[C@H](OC(=O)C=Cc2ccc(O)c(O)c2)C1,O=CC1(O)CCC(O)[C@H](OC(=O)C=Cc2ccc(O)c(O)c2)C1,2
BIOFACQUIM_All_frag_141,*O[C@@H]1Cc2c(cc3oc(C)cc(=O)c3c2OC)OC1(C)C,COc1c2c(cc3oc(C)cc(=O)c13)OC(C)(C)[C@H](O)C2,2
BIOFACQUIM_All_frag_142,*O[C@@H]1CC(O)(C(*)=O)C[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)C1O,O=CC1(O)C[C@@H](O)C(O)[C@H](OC(=O)C=Cc2ccc(O)c(O)c2)C1,2
BIOFACQUIM_All_frag_143,*O[C@@H]1CC(O)(C(*)=O)C[C@@H](O*)C1O,O=CC1(O)C[C@@H](O)C(O)[C@H](O)C1,2
BIOFACQUIM_All_frag_144,*c1ccc(C(*)C=C)cc1OC,C=CCc1cccc(OC)c1,2
BIOFACQUIM_All_frag_145,*O[C@@H]1CC(O)(C(*)=O)C[C@@H](*)C1O,O=CC1(O)CCC(O)[C@H](O)C1,2
BIOFACQUIM_All_frag_146,*[C](C[C]1C(=O)CC[C]2C(C)(C)CCC[C@]12C)C(*)C,CC[CH]C[C]1C(=O)CC[C]2C(C)(C)CCC[C@]12C,2
BIOFACQUIM_All_frag_147,*C(=O)C1(O)C[C@@H](*)C(O)[C@H](*)C1,O=CC1(O)CCC(O)CC1,2
BIOFACQUIM_All_frag_148,*[C@@H]1Cc2c(cc3oc(C)cc(=O)c3c2OC)OC1(C)C,COc1c2c(cc3oc(C)cc(=O)c13)OC(C)(C)CC2,2
