ID,isomeric_smiles,canonical_smiles,Database,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
DB06713,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,FDA,21,2,1,0.875,0.08333333333333333,0.041666666666666664,0.7619047619047619,0.2857142857142857,327.21982916800005,24,4,4,0,0,0,0,0,0
DB06714,CNC(C)CC1CCCCC1,CNC(C)CC1CCCCC1,FDA,10,0,1,0.9090909090909091,0.0,0.09090909090909091,1.0,0.1,155.167399672,11,1,1,0,0,0,0,0,0
DB06715,[I-].[K+],I,FDA,0,0,0,0.0,0.0,0.0,0.0,0.0,127.912298032,1,0,0,0,0,0,0,0,0
DB06716,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,CC(C)c1cccc(C(C)C)c1OCO[PH](=O)(=O)O,FDA,13,5,0,0.6842105263157895,0.2631578947368421,0.0,0.5384615384615384,0.0,288.112660402,19,1,0,1,0,0,1,0,0
DB06717,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n([PH](=O)(=O)O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,FDA,23,6,4,0.5609756097560976,0.14634146341463414,0.0975609756097561,0.391304347826087,0.13043478260869565,614.116518594,41,4,1,3,2,1,3,0,0
DB06718,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,FDA,21,1,2,0.875,0.041666666666666664,0.08333333333333333,0.8571428571428571,0.3333333333333333,328.25146364399995,24,5,4,1,1,0,1,0,0
DB06719,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,CCNC(=O)C1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,FDA,60,13,16,0.6741573033707865,0.14606741573033707,0.1797752808988764,0.5333333333333333,0.15,1238.6560268119997,89,6,2,4,4,2,4,0,0
DB06723,[Al+3].[OH-].[OH-].[OH-],O,FDA,0,1,0,0.0,1.0,0.0,0.0,0.0,18.010564684,1,0,0,0,0,0,0,0,0
DB06724,O=C([O-])[O-].[Ca+2],O=C(O)O,FDA,1,3,0,0.25,0.75,0.0,0.0,0.0,62.000393923999994,4,0,0,0,0,0,0,0,0
DB06725,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2sc(Cl)cc2S1(=O)=O,FDA,13,4,3,0.5652173913043478,0.17391304347826086,0.13043478260869565,0.15384615384615385,0.07692307692307693,370.9801254799999,23,3,1,2,3,1,2,0,0
DB06729,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,Nc1ccc(S(=O)(=O)N=c2cc[nH]n2-c2ccccc2)cc1,FDA,15,2,4,0.6818181818181818,0.09090909090909091,0.18181818181818182,0.0,0.0,314.08374668799996,22,3,0,3,1,0,3,0,0
DB06736,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,FDA,16,4,1,0.6956521739130435,0.17391304347826086,0.043478260869565216,0.125,0.0,353.02216325600006,23,2,0,2,0,0,2,0,0
DB06742,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,FDA,13,1,2,0.7222222222222222,0.05555555555555555,0.1111111111111111,0.5384615384615384,0.0,375.97858739599997,18,2,1,1,0,0,1,0,0
DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,FDA,24,4,1,0.8275862068965517,0.13793103448275862,0.034482758620689655,0.4583333333333333,0.0,397.225308472,29,3,1,2,1,1,2,0,0
DB06753,O=P(O)(O)OCC(Cl)(Cl)Cl,O=[PH](=O)(O)OCC(Cl)(Cl)Cl,FDA,2,4,0,0.2,0.4,0.0,1.0,0.0,227.89127827800002,10,0,0,0,0,0,0,0,0
DB06755,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,FDA,40,0,0,1.0,0.0,0.0,0.45,0.0,536.438201792,40,2,2,0,0,0,0,0,0
DB06756,C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-],FDA,5,2,1,0.625,0.25,0.125,0.8,0.0,117.078978592,8,0,0,0,0,0,0,0,0
DB06762,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C,CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,FDA,13,0,5,0.7222222222222222,0.0,0.2777777777777778,0.46153846153846156,0.07692307692307693,245.16404560799998,18,1,0,1,1,0,1,0,0
DB06764,c1ccc2c(c1)CCCC2C1=NCCN1,c1ccc2c(c1)CCCC2C1=NCCN1,FDA,13,0,2,0.8666666666666667,0.0,0.13333333333333333,0.46153846153846156,0.07692307692307693,200.131348512,15,3,2,1,1,1,1,0,0
DB06766,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,FDA,19,1,3,0.8260869565217391,0.043478260869565216,0.13043478260869565,0.3684210526315789,0.0,307.168462292,23,4,2,2,3,2,2,0,0
DB06767,[Cl-].[NH4+],N,FDA,0,0,1,0.0,0.0,1.0,0.0,0.0,17.026549096,1,0,0,0,0,0,0,0,0
DB06768,CC(O)C(=O)[O-].[NH4+],CC(=O)C(O)O,FDA,3,3,0,0.5,0.5,0.0,0.6666666666666666,0.0,90.031694052,6,0,0,0,0,0,0,0,0
DB06769,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,FDA,16,2,3,0.6956521739130435,0.08695652173913043,0.13043478260869565,0.5,0.0,357.10108227200004,23,2,0,2,1,0,2,0,0
DB06770,OCc1ccccc1,OCc1ccccc1,FDA,7,1,0,0.875,0.125,0.0,0.14285714285714285,0.0,108.057514876,8,1,0,1,0,0,1,0,0
DB06771,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,FDA,19,3,3,0.7037037037037037,0.1111111111111111,0.1111111111111111,0.47368421052631576,0.05263157894736842,393.125547432,27,4,2,2,2,1,2,0,0
DB06772,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,COC1=C2C(C)[C@@H](OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](OC)[C@@]3(C)C1=O)C2(C)C,FDA,45,14,1,0.75,0.23333333333333334,0.016666666666666666,0.5777777777777777,0.24444444444444444,835.3779055040001,60,6,4,2,1,1,2,0,2
DB06774,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,FDA,18,3,1,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.5,0.0,305.199093724,22,1,0,1,0,0,1,0,0
DB06775,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,NC(=O)NC(CCC(=O)O)C(=O)O,FDA,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.5,0.16666666666666666,190.05897142,13,0,0,0,0,0,0,0,0
DB06777,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,FDA,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.9583333333333334,0.4166666666666667,392.29265976,28,4,4,0,0,0,0,0,0
DB06778,O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,FDA,0,4,0,0.0,0.8,0.0,0.0,0.0,97.96737954400001,5,0,0,0,0,0,0,0,0
DB06780,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,FDA,23,4,0,0.8518518518518519,0.14814814814814814,0.0,0.782608695652174,0.2608695652173913,372.230059504,27,4,4,0,0,0,0,0,0
DB06781,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FDA,27,7,0,0.75,0.19444444444444445,0.0,0.7037037037037037,0.25925925925925924,508.227259868,36,4,4,0,0,0,0,0,0
DB06782,OCC(S)CS,OCC(S)CS,FDA,3,1,0,0.5,0.16666666666666666,0.0,1.0,0.3333333333333333,124.001656876,6,0,0,0,0,0,0,0,0
DB06783,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3],C#N,FDA,1,0,1,0.5,0.0,0.5,0.0,0.0,27.010899031999998,2,0,0,0,0,0,0,0,0
DB06784,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[67Ga+3],O=C(O)CC(O)(CC(=O)O)C(=O)O,FDA,6,7,0,0.46153846153846156,0.5384615384615384,0.0,0.5,0.0,192.02700259600002,13,0,0,0,0,0,0,0,0
DB06785,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC,CCN=C(NCC)NCCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,FDA,80,13,18,0.7142857142857143,0.11607142857142858,0.16071428571428573,0.5,0.125,1568.8423033559995,112,6,1,5,2,1,5,0,0
DB06786,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,FDA,24,5,0,0.7741935483870968,0.16129032258064516,0.0,0.8333333333333334,0.3333333333333333,454.1922300239999,31,5,5,0,1,1,0,0,0
DB06787,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,FDA,20,1,2,0.8695652173913043,0.043478260869565216,0.08695652173913043,0.7,0.05,317.25874009609004,23,3,2,1,1,1,1,0,0
DB06788,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,CCNC(=O)C1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,FDA,66,12,18,0.6875,0.125,0.1875,0.4393939393939394,0.13636363636363635,1322.6672601919997,96,8,2,6,5,2,6,0,0
DB06789,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,FDA,27,4,0,0.8709677419354839,0.12903225806451613,0.0,0.8148148148148148,0.2222222222222222,428.29265975999994,31,4,4,0,0,0,0,0,0
DB06791,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,CC(=O)C(NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccc3ccccc3c2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)N1)C(N)O,FDA,54,10,11,0.7012987012987013,0.12987012987012986,0.14285714285714285,0.4074074074074074,0.16666666666666666,1095.4670294080001,77,6,1,5,2,1,5,0,0
DB06792,O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3],O=C(O)O,FDA,1,3,0,0.25,0.75,0.0,0.0,0.0,62.000393923999994,4,0,0,0,0,0,0,0,0
DB06794,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,FDA,11,6,3,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.0,0.0,310.9945125919999,21,1,0,1,0,0,1,0,0
DB06795,NCc1ccc(S(N)(=O)=O)cc1,NCc1ccc(S(N)(=O)=O)cc1,FDA,7,2,2,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.0,186.04629856,12,1,0,1,0,0,1,0,0
DB06796,Cc1nc(COP(=O)(O)O)cc(CN(CCN(CC(=O)[O-])Cc2cc(COP(=O)(O)O)nc(C)c2O)CC(=O)[O-])c1O.[Mn+2],Cc1nc(CO[PH](=O)(=O)O)cc(CN(CCN(CC(=O)O)Cc2cc(CO[PH](=O)(=O)O)nc(C)c2O)CC(=O)O)c1O,FDA,22,14,4,0.5238095238095238,0.3333333333333333,0.09523809523809523,0.45454545454545453,0.0,638.139024964,42,2,0,2,2,0,2,0,0
DB06797,CCC(C)C(C)(COC(N)=O)COC(N)=O,CCC(C)C(C)(COC(N)=O)COC(N)=O,FDA,10,4,2,0.625,0.25,0.125,0.8,0.1,232.14230712,16,0,0,0,0,0,0,0,0
DB06799,C1N2CN3CN1CN(C2)C3,C1N2CN3CN1CN(C2)C3,FDA,6,0,4,0.6,0.0,0.4,1.0,0.0,140.106196384,10,4,4,0,4,4,0,0,4
DB06800,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,FDA,21,4,1,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.6666666666666666,0.19047619047619047,356.18563473208997,26,6,5,1,2,2,1,1,2
DB06802,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,FDA,15,2,2,0.7894736842105263,0.10526315789473684,0.10526315789473684,0.06666666666666667,0.0,254.105527688,19,2,0,2,0,0,2,0,0
DB06803,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,FDA,13,4,2,0.6190476190476191,0.19047619047619047,0.09523809523809523,0.0,0.0,325.986112096,21,2,0,2,0,0,2,0,0
DB06804,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,FDA,33,10,0,0.7674418604651163,0.23255813953488372,0.0,0.8181818181818182,0.0,616.4186481199998,43,1,0,1,0,0,1,0,0
DB06807,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,FDA,13,3,1,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.0,0.0,229.073893212,17,2,0,2,0,0,2,0,0
DB06809,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,FDA,28,0,8,0.7777777777777778,0.0,0.2222222222222222,0.7857142857142857,0.0,502.44714372800007,36,3,2,1,2,2,1,0,0
DB06810,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,COC(C(=O)C(O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)C1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,FDA,52,24,0,0.6842105263157895,0.3157894736842105,0.0,0.7692307692307693,0.4807692307692308,1084.4726533120004,76,8,6,2,5,5,2,0,0
DB06811,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,FDA,30,10,0,0.75,0.25,0.0,1.0,0.0,582.4342981839999,40,0,0,0,0,0,0,0,0
DB06813,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,C#CCC(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,FDA,23,5,7,0.6571428571428571,0.14285714285714285,0.2,0.2608695652173913,0.08695652173913043,477.1760668359999,35,3,0,3,2,0,3,0,0
DB06814,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,FDA,18,5,1,0.75,0.20833333333333334,0.041666666666666664,0.3333333333333333,0.1111111111111111,331.141972772,24,3,1,2,1,1,2,0,0
DB06815,[O-][n+]1ccccc1S,[O-][n+]1ccccc1S,FDA,5,1,1,0.625,0.125,0.125,0.0,0.0,127.00918478,8,1,0,1,1,0,1,0,0
DB06816,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,FDA,26,0,3,0.896551724137931,0.0,0.10344827586206896,0.19230769230769232,0.0,382.22777431609,29,4,0,4,2,0,4,0,0
DB06817,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,FDA,20,5,6,0.625,0.15625,0.1875,0.3,0.0,444.155745992,32,3,0,3,2,0,3,0,0
DB06819,O=C(O)CCCc1ccccc1,O=C(O)CCCc1ccccc1,FDA,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.3,0.0,164.083729624,12,1,0,1,0,0,1,0,0
DB06820,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,FDA,18,0,2,0.75,0.0,0.08333333333333333,0.16666666666666666,0.05555555555555555,396.00215252000004,24,3,0,3,1,0,3,0,0
DB06821,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,COc1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,FDA,11,3,4,0.5789473684210527,0.15789473684210525,0.21052631578947367,0.09090909090909091,0.0,280.063011244,19,2,0,2,1,0,2,0,0
DB06823,CC(S)C(=O)NCC(=O)O,CC(S)C(=O)NCC(=O)O,FDA,5,3,1,0.5,0.3,0.1,0.6,0.2,163.030314148,10,0,0,0,0,0,0,0,0
DB06824,NCCNCCNCCN,NCCNCCNCCN,FDA,6,0,4,0.6,0.0,0.4,1.0,0.0,146.15314657599998,10,0,0,0,0,0,0,0,0
DB06825,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CC(C)CC(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,FDA,64,13,18,0.6736842105263158,0.1368421052631579,0.18947368421052632,0.421875,0.140625,1310.6308746839995,95,8,2,6,5,2,6,0,0
DB06826,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,FDA,22,5,0,0.8148148148148148,0.18518518518518517,0.0,0.8181818181818182,0.18181818181818182,382.2719243159999,27,1,1,0,0,0,0,0,0
DB06827,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1,NCCC[C@H](N)CC(=O)NC1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,FDA,25,10,13,0.5208333333333334,0.20833333333333334,0.2708333333333333,0.64,0.32,685.3255845760001,48,2,2,0,2,2,0,0,0
DB07565,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,FDA,15,8,2,0.5555555555555556,0.2962962962962963,0.07407407407407407,0.4,0.13333333333333333,422.02837083199995,27,1,0,1,0,0,1,0,0
DB07776,O=c1cc(-c2ccccc2)oc2ccccc12,O=c1cc(-c2ccccc2)oc2ccccc12,FDA,15,2,0,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,222.06807956,17,3,0,3,1,0,3,0,0
DB08329,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,FDA,10,4,2,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.4,0.0,290.039498928,18,2,1,1,1,1,1,0,0
DB08439,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,FDA,19,4,2,0.7307692307692307,0.15384615384615385,0.07692307692307693,0.15789473684210525,0.0,370.09872805599997,26,3,0,3,1,0,3,0,0
DB08604,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,FDA,12,2,0,0.7058823529411765,0.11764705882352941,0.0,0.0,0.0,287.951162504,17,2,0,2,0,0,2,0,0
DB08797,NC(=O)c1ccccc1O,NC(=O)c1ccccc1O,FDA,7,2,1,0.7,0.2,0.1,0.0,0.0,137.047678464,10,1,0,1,0,0,1,0,0
