ID,All_fragments,All_fragments_h,Counts
NuBBE_All_frag_13821,*C1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)OC)CC[C@]23C)C1(C)C,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CCCC(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,1
NuBBE_All_frag_13822,*OC1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)OC)CC[C@]23C)C1(C)C,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,1
NuBBE_All_frag_13823,*C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(*)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1
NuBBE_All_frag_13824,*C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CC(=O)OC1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C=O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,1
NuBBE_All_frag_13825,*C1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1
NuBBE_All_frag_13826,*OC1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(*)=O)CC[C@]23C)C1(C)C,CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1
NuBBE_All_frag_13827,*OC1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1
NuBBE_All_frag_13828,*C(=O)CCc1ccc(OC)c2c1OC(C)(C)C=C2,COc1ccc(CCC=O)c2c1C=CC(C)(C)O2,1
NuBBE_All_frag_13829,*[C@H]1C[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CC)C(=O)CC32)C[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@@H](OC(C)=O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13830,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](*)[C@@H]1*,CCC1C(=O)CC2C3CCC4CC[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13831,*[C@H]1C[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CC)C(=O)CC32)C[C@H]1*,CCC1C(=O)CC2C3CCC4CCCC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13832,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](*)[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@H](OC(C)=O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13833,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](O*)[C@@H]1O*,CCC1C(=O)CC2C3CCC4[C@@H](O)[C@H](O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13834,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](O*)[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](O)[C@H](OC(C)=O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13835,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](OC(C)=O)[C@@H]1*,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)C[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13836,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](OC(C)=O)[C@@H]1O*,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)[C@H](O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13837,*O[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13838,*O[C@@H]1[C@H](*)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1*,CCC1C(=O)CC2C3CCC4C[C@H](O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13839,*O[C@@H]1[C@H](*)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)[C@H](O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13840,*O[C@@H]1[C@H](O*)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1*,CCC1C(=O)CC2C3CCC4C[C@H](O)[C@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13841,*O[C@@H]1[C@H](OC(C)=O)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1*,CCC1C(=O)CC2C3CCC4C[C@H](O)[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13842,*O[C@@H]1[C@H](OC(C)=O)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1O*,CCC1C(=O)CC2C3CCC4[C@@H](O)[C@H](O)[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13843,*O[C@@H]1[C@H](OC(C)=O)C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)[C@H](O)[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13844,*[C@@H]1C2CCC3C4CC(=O)C(CC)[C@@]4(C)CCC3[C@@]2(C)C[C@@H](*)[C@H]1*,CCC1C(=O)CC2C3CCC4CCCC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13845,*[C@@H]1C2CCC3C4CC(=O)C(CC)[C@@]4(C)CCC3[C@@]2(C)C[C@@H](OC(C)=O)[C@H]1*,CCC1C(=O)CC2C3CCC4CC[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13846,*[C@@H]1C2CCC3C4CC(=O)C(CC)[C@@]4(C)CCC3[C@@]2(C)C[C@@H](OC(C)=O)[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13847,*[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](*)[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@H](OC(C)=O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13848,*[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](OC(C)=O)[C@@H]1*,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)CCC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13849,*[C@@H]1C[C@]2(C)C3CC[C@]4(C)C(CC)C(=O)CC4C3CCC2[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)[C@H](OC(C)=O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13850,*[C@H]1[C@H](OC(C)=O)C2CCC3C4CC(=O)C(CC)[C@@]4(C)CCC3[C@@]2(C)C[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4[C@@H](OC(C)=O)C[C@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13851,*O[C@@H]1CC2CCC3C(CC[C@]4(C)C(CC)C(=O)CC34)[C@@]2(C)C[C@@H]1*,CCC1C(=O)CC2C3CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13852,*O[C@@H]1CC2CCC3C(CC[C@]4(C)C(CC)C(=O)CC34)[C@@]2(C)C[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@@H](O)[C@@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13853,*O[C@H]1C[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CC)C(=O)CC32)C[C@H]1*,CCC1C(=O)CC2C3CCC4CC[C@@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13854,*O[C@H]1C[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CC)C(=O)CC32)C[C@H]1O*,CCC1C(=O)CC2C3CCC4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13855,*O[C@H]1C[C@@]2(C)C(CCC3C2CC[C@]2(C)C(CC)C(=O)CC32)C[C@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4C[C@@H](OC(C)=O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13856,*[C@@H]1CC2CCC3C(CC[C@]4(C)C(CC)C(=O)CC34)[C@@]2(C)C[C@@H]1OC(C)=O,CCC1C(=O)CC2C3CCC4CC[C@@H](OC(C)=O)C[C@]4(C)C3CC[C@]12C,1
NuBBE_All_frag_13857,*O[C@H]1CC[C@@]2(C)C(=CCC3C2C[C@@H](O)[C@@]2(C)C3CC[C@@H]2[C@H](C)CCC(=C)C(C)C)C1,C=C(CC[C@@H](C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3C[C@@H](O)[C@@]21C)C(C)C,1
NuBBE_All_frag_13858,*CC(O)[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,CC(O)[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,1
NuBBE_All_frag_13859,*OC1C[C@@H](C(C)(C)O)CCC(CO)CCCC1=C,C=C1CCCC(CO)CC[C@H](C(C)(C)O)CC1O,1
NuBBE_All_frag_13860,*C(=O)C[C@H]1C(C)(C)[C@H](OCC(=O)C(C)=CC)C2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,CC=C(C)C(=O)CO[C@@H]1C2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13861,*C[C@@]1(C=C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,1
NuBBE_All_frag_13862,*OC[C@@]1(C=C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,C=C[C@]1(CO)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,1
NuBBE_All_frag_13863,*CC(=O)NC,CNC(C)=O,1
NuBBE_All_frag_13864,*NC,CN,1
NuBBE_All_frag_13865,*CCC(C)=O,CCC(C)=O,1
NuBBE_All_frag_13866,*NCCc1ccc(OCCC(C)=O)cc1,CC(=O)CCOc1ccc(CCN)cc1,1
NuBBE_All_frag_13867,*CC(O)C(C)(O)C=O,CC(O)C(C)(O)C=O,1
NuBBE_All_frag_13868,*NCCc1ccc(OCC(O)C(C)(O)C=O)cc1,CC(O)(C=O)C(O)COc1ccc(CCN)cc1,1
NuBBE_All_frag_13869,*C(=O)C(C)(O)C(O)COc1ccc(CCNC(=O)c2ccccc2)cc1,CC(O)(C=O)C(O)COc1ccc(CCNC(=O)c2ccccc2)cc1,1
NuBBE_All_frag_13870,*CC(O)C(C)(O)C(*)=O,CC(O)C(C)(O)C=O,1
NuBBE_All_frag_13871,*CC(O)C(C)(O)C(=O)O,CC(O)C(C)(O)C(=O)O,1
NuBBE_All_frag_13872,*NCCc1ccc(OCC(O)C(C)(O)C(*)=O)cc1,CC(O)(C=O)C(O)COc1ccc(CCN)cc1,1
NuBBE_All_frag_13873,*NCCc1ccc(OCC(O)C(C)(O)C(=O)O)cc1,CC(O)(C(=O)O)C(O)COc1ccc(CCN)cc1,1
NuBBE_All_frag_13874,*CCCC(C)=CCOc1ccc(CCN*)cc1,CCCC(C)=CCOc1ccc(CCN)cc1,1
NuBBE_All_frag_13875,*CCCC(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,CCCC(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,1
NuBBE_All_frag_13876,*NCCc1ccc(OCC=C(C)CCC=C(C)C)cc1,CC(C)=CCCC(C)=CCOc1ccc(CCN)cc1,1
NuBBE_All_frag_13877,*C1C[C@@H](C(C)(C)O)CCC(COC(C)=O)CCCC1=C,C=C1CCCC(COC(C)=O)CC[C@H](C(C)(C)O)CC1,1
NuBBE_All_frag_13878,*CC1CCCC(=C)C(*)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(C)CC[C@H](C(C)(C)O)CC1,1
NuBBE_All_frag_13879,*CC1CCCC(=C)C(O*)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(C)CC[C@H](C(C)(C)O)CC1O,1
NuBBE_All_frag_13880,*CC1CCCC(=C)C(OC(C)=O)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(C)CC[C@H](C(C)(C)O)CC1OC(C)=O,1
NuBBE_All_frag_13881,*OC1C[C@@H](C(C)(C)O)CCC(COC(C)=O)CCCC1=C,C=C1CCCC(COC(C)=O)CC[C@H](C(C)(C)O)CC1O,1
NuBBE_All_frag_13882,*OCC1CCCC(=C)C(*)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(CO)CC[C@H](C(C)(C)O)CC1,1
NuBBE_All_frag_13883,*OCC1CCCC(=C)C(O*)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(CO)CC[C@H](C(C)(C)O)CC1O,1
NuBBE_All_frag_13884,*OCC1CCCC(=C)C(OC(C)=O)C[C@@H](C(C)(C)O)CC1,C=C1CCCC(CO)CC[C@H](C(C)(C)O)CC1OC(C)=O,1
NuBBE_All_frag_13885,*C(C)C(*)CC=C(C)C,CCCCC=C(C)C,1
NuBBE_All_frag_13886,*[C@@H]1C2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C,COC(=O)C[C@H]1C(C)(C)CC2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,1
NuBBE_All_frag_13887,*C(=O)C[C@H]1C(C)(C)[C@H](*)C2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,CC1(C)CC2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@H]1CC=O,1
NuBBE_All_frag_13888,*C1C[C@@H](C(C)(C)O)CCC(CO)CCCC1=C,C=C1CCCC(CO)CC[C@H](C(C)(C)O)CC1,1
NuBBE_All_frag_13889,*[C@@H]1C2=CC3[C@H](CC[C@]4(C)[C@H]3CC(=O)O[C@H]4c3cc(O)oc3O)[C@@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C,COC(=O)C[C@H]1C(C)(C)CC2=CC3[C@@H]4CC(=O)O[C@@H](c5cc(O)oc5O)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,1
NuBBE_All_frag_13890,*O[C@H](C(=C)C)[C@@H](*)c1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@@H](O)Cc1c(OC)ccc2ccc(=O)oc12,1
NuBBE_All_frag_13891,*O[C@H](C(=C)C)[C@@H](OC(C)=O)c1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@@H](O)[C@@H](OC(C)=O)c1c(OC)ccc2ccc(=O)oc12,1
NuBBE_All_frag_13892,*[C@@H](c1c(OC)ccc2ccc(=O)oc12)[C@H](OC(C)=O)C(=C)C,C=C(C)[C@H](Cc1c(OC)ccc2ccc(=O)oc12)OC(C)=O,1
NuBBE_All_frag_13893,*[C@H](C(=C)C)[C@@H](*)c1c(OC)ccc2ccc(=O)oc12,C=C(C)CCc1c(OC)ccc2ccc(=O)oc12,1
NuBBE_All_frag_13894,*[C@H](C(=C)C)[C@@H](OC(C)=O)c1c(OC)ccc2ccc(=O)oc12,C=C(C)C[C@@H](OC(C)=O)c1c(OC)ccc2ccc(=O)oc12,1
NuBBE_All_frag_13895,*C(C=O)c1c(OC)ccc2ccc(=O)oc12,COc1ccc2ccc(=O)oc2c1CC=O,1
NuBBE_All_frag_13896,*O[C@@H]1C[C@@](C)(O)/C=C/C(=O)C(C)C=C2OC(=O)C(=C)[C@@H]21,C=C1C(=O)OC2=CC(C)C(=O)/C=C/[C@](C)(O)C[C@@H](O)[C@@H]12,1
NuBBE_All_frag_13897,*[C@@H]1C[C@@](C)(O)/C=C/C(=O)C(C)C=C2OC(=O)C(=C)[C@@H]21,C=C1C(=O)OC2=CC(C)C(=O)/C=C/[C@](C)(O)CC[C@@H]12,1
NuBBE_All_frag_13898,*O[C@@H]1C[C@]2(C)O[C@@](O)(C[C@H]2OC)[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]21,C=C1C(=O)O[C@H]2[C@H]1[C@H](O)C[C@]1(C)O[C@@](O)(C[C@H]1OC)[C@@]1(C)O[C@@H]21,1
NuBBE_All_frag_13899,*[C@@H]1C[C@]2(C)O[C@@](O)(C[C@H]2OC)[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]21,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)O[C@@](O)(C[C@H]1OC)[C@@]1(C)O[C@@H]21,1
NuBBE_All_frag_13900,*C(=O)CCC=CCCCc1ccccc1,O=CCCC=CCCCc1ccccc1,1
NuBBE_All_frag_13901,*CCCC(*)=O,CCCC=O,1
NuBBE_All_frag_13902,*CCCC(=O)O,CCCC(=O)O,1
NuBBE_All_frag_13903,*CCCCc1ccccc1,CCCCc1ccccc1,1
NuBBE_All_frag_13904,*CCc1c(O)c2c(O)c3c(=CCC(C)C)ccc(=O)c3n(C)c2c(OC)c1=O,CCc1c(O)c2c(O)c3c(=CCC(C)C)ccc(=O)c3n(C)c2c(OC)c1=O,1
NuBBE_All_frag_13905,*O[C@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3O[C@]32[C@]2(C)C(=O)CC3C(C)(C)OC(=O)C=C[C@]3(C)C12,CC1(C)OC(=O)C=C[C@@]2(C)C1CC(=O)[C@]1(C)C2[C@@H](O)C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3O[C@]321,1
NuBBE_All_frag_13906,*[C@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3O[C@]32[C@]2(C)C(=O)CC3C(C)(C)OC(=O)C=C[C@]3(C)C12,CC1(C)OC(=O)C=C[C@@]2(C)C1CC(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3O[C@]321,1
NuBBE_All_frag_13907,*CCc1c(O)c2c(O)c3c(=CCC(C)C)ccc(=O)c3n(C)c2cc1=O,CCc1c(O)c2c(O)c3c(=CCC(C)C)ccc(=O)c3n(C)c2cc1=O,1
NuBBE_All_frag_13908,*CCc1c(O)c(OC)c2c(c1O)c(=O)c1cccc(O)c1n2C,CCc1c(O)c(OC)c2c(c1O)c(=O)c1cccc(O)c1n2C,1
NuBBE_All_frag_13909,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)CC)C2C(=O)[C@]1(C)[C@H]1CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@H]3[C@]13O[C@H]23,CCC(C)C(=O)O[C@@H]1C2C(=O)[C@](C)([C@H]3CC[C@]4(C)[C@@H](CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13910,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)C)C2C(=O)[C@]1(C)[C@H]1CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@H]3[C@]13O[C@H]23,CC(C)C(=O)O[C@@H]1C2C(=O)[C@](C)([C@H]3CC[C@]4(C)[C@@H](CC(=O)O[C@H]4c4ccoc4)[C@]34O[C@H]24)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13911,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)CC)C2=CC3[C@H](CC[C@]4(C)[C@H]3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CCC(C)C(=O)O[C@@H]1C2=CC3[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13912,*C(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C(C)=CC)C2=CC3[C@H](CC[C@]4(C)[C@H]3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,CC=C(C)C(=O)O[C@@H]1C2=CC3[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13913,*C(=O)C[C@H]1C(C)(C)[C@H](*)C2=CC3[C@H](CC[C@]4(C)[C@H]3CC(=O)O[C@H]4c3cc(O)oc3O)[C@@]1(C)C2=O,CC1(C)CC2=CC3[C@@H]4CC(=O)O[C@@H](c5cc(O)oc5O)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@H]1CC=O,1
NuBBE_All_frag_13914,*C(=O)C[C@H]1C(C)(C)[C@H](OCC(=O)C(C)=CC)C2=CC3[C@H](CC[C@]4(C)[C@H]3CC(=O)O[C@H]4c3cc(O)oc3O)[C@@]1(C)C2=O,CC=C(C)C(=O)CO[C@@H]1C2=CC3[C@@H]4CC(=O)O[C@@H](c5cc(O)oc5O)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H](CC=O)C1(C)C,1
NuBBE_All_frag_13915,*C(C)C(CC=C(C)C)OC(C)=O,CCC(CC=C(C)C)OC(C)=O,1
NuBBE_All_frag_13916,*C(CC=C(C)C)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,CC(C)=CCCC(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,1
NuBBE_All_frag_13917,*CC=C(C)C(*)CC*,CC=C(C)CCC,1
NuBBE_All_frag_13918,*CC=C(C)C(*)CC=C(C)C,CC=C(C)CCC=C(C)C,1
NuBBE_All_frag_13919,*OC(CC1OC1(C)C)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,CC(=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)C(O)CC1OC1(C)C,1
NuBBE_All_frag_13920,*C(C)C(*)CC(O)C(C)(C)O,CCCCC(O)C(C)(C)O,1
NuBBE_All_frag_13921,*C(C)C(CC(O)C(C)(C)O)OC(C)=O,CCC(CC(O)C(C)(C)O)OC(C)=O,1
NuBBE_All_frag_13922,*C(CC(O)C(C)(C)O)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,CC(=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)CCC(O)C(C)(C)O,1
NuBBE_All_frag_13923,*CC=C(C)C(*)CC(O)C(C)(C)O,CC=C(C)CCC(O)C(C)(C)O,1
NuBBE_All_frag_13924,*CC=C(C)C(CC(O)C(C)(C)O)O*,CC=C(C)C(O)CC(O)C(C)(C)O,1
NuBBE_All_frag_13925,*CC=C(C)C(CC(O)C(C)(C)O)OC(C)=O,CC=C(C)C(CC(O)C(C)(C)O)OC(C)=O,1
NuBBE_All_frag_13926,*NCCc1ccc(OCC=C(C)C(*)CC(O)C(C)(C)O)cc1,CC(=CCOc1ccc(CCN)cc1)CCC(O)C(C)(C)O,1
NuBBE_All_frag_13927,*NCCc1ccc(OCC=C(C)C(CC(O)C(C)(C)O)O*)cc1,CC(=CCOc1ccc(CCN)cc1)C(O)CC(O)C(C)(C)O,1
NuBBE_All_frag_13928,*NCCc1ccc(OCC=C(C)C(CC(O)C(C)(C)O)OC(C)=O)cc1,CC(=O)OC(CC(O)C(C)(C)O)C(C)=CCOc1ccc(CCN)cc1,1
NuBBE_All_frag_13929,*OC(CC(O)C(C)(C)O)C(*)C,CCC(O)CC(O)C(C)(C)O,1
NuBBE_All_frag_13930,*OC(CC(O)C(C)(C)O)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1,CC(=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)C(O)CC(O)C(C)(C)O,1
NuBBE_All_frag_13931,*C(C)C(O)CC(*)C(C)(C)O,CCC(O)CCC(C)(C)O,1
NuBBE_All_frag_13932,*C(C)C(O)CC(OC(C)=O)C(C)(C)O,CCC(O)CC(OC(C)=O)C(C)(C)O,1
NuBBE_All_frag_13933,*C(CC(O)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)C(C)(C)O,CC(=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)C(O)CCC(C)(C)O,1
NuBBE_All_frag_13934,*CC=C(C)C(O)CC(*)C(C)(C)O,CC=C(C)C(O)CCC(C)(C)O,1
NuBBE_All_frag_13935,*CC=C(C)C(O)CC(O*)C(C)(C)O,CC=C(C)C(O)CC(O)C(C)(C)O,1
NuBBE_All_frag_13936,*CC=C(C)C(O)CC(OC(C)=O)C(C)(C)O,CC=C(C)C(O)CC(OC(C)=O)C(C)(C)O,1
NuBBE_All_frag_13937,*NCCc1ccc(OCC=C(C)C(O)CC(*)C(C)(C)O)cc1,CC(=CCOc1ccc(CCN)cc1)C(O)CCC(C)(C)O,1
NuBBE_All_frag_13938,*NCCc1ccc(OCC=C(C)C(O)CC(O*)C(C)(C)O)cc1,CC(=CCOc1ccc(CCN)cc1)C(O)CC(O)C(C)(C)O,1
